PRICE,MARKET VALUE,DIVIDEND YIELD,PER,PRICE INDEX,12M FWD DIVIDEND YIELD (%),12 MONTH FORWARD EARN. YIELD,CURRENT EV / 12M FWD EBIT,CURRENT EV / 12M FWD EBITDA,CURRENT EV / 12M FWD SALES,12M FWD FREE CASH FLOW YLD (%),12M FWD NET DEBT / EBITDA,12M FWD NET DEBT / EV,12M FWD PE vs MARKET,12M FWD PE vs SECTOR,12M FWD PRICE/BOOK,ADJUSTMENTFACTOR,ADJUST COEFFICIENT,DIV PAY DATE,EX-DIVID DATE,DIV.PER SHR.,DIV RATE UNADJUST,DIVIDEND TAX IND,DIVIDEND TYPE,DIV RATE UNADJUST,EARNINGS PER SHR,#ERROR,HISTORICAL VOLATILITY 5 YEARS,MARKET VAL BY CO.,#ERROR,ASK PRICE,BID PRICE,PRICE HIGH,PRICE LOW,#ERROR,OPENING PRICE,RETURN IND AS PAID,TOT RETURN IND,TURNOVER BY VALUE,TURNOVER BY VOLUME,UNADJ. PRICE OPEN,UNADJUSTED PRICE,UNADJ. ASK PRICE,UNADJ. BID PRICE,UNADJ. PRICE HIGH,UNADJ. PRICE LOW,UNADJ. VOLUME,VOL WGHTD AV PRICE,BK VAL PS 12M FWD,EV 12M FWD,NET INCOME 12M FWD,PRETAX PRF 12M FWD,ROE 12M FWD,SALES 12M FWD,TURNOVER BY VOLUME,#ERROR,#ERROR,PRICE/EBG2 RATIO,PRICE/EBG1 RATIO,P/CSH FLOW RATIO,PRICE TO BOOK VAL,, (#S), (#T),NUMBER OF SHARES,MARKET VALUE,PRICE INDEX,FREE FLOAT NOSH,#ERROR,TOTAL INTANGIBLE OT ASSETS-NET,TOTAL INVENTORIES,CURRENT ASSETSTOTAL,TOTAL INVENTORIES,CASH & SHORT TERM INVESTMENTS,PLASTICRECEIVABLES(NET),#ERROR,PLASTICSHORT TERM DEBT & CURRENT PORT,PLASTICCURRENT LIABILITIES-TOTAL,PLASTICWORKING CAPITAL,PLASTICLONG TERM DEBT,PLASTICTOTAL DEBT,PLASTICDEFERRED TAXES,#ERROR,PLASTICCOMMON STOCK,PLASTICPREFERRED STOCK,PLASTICTOTAL CAPITAL,PLASTICFUNDS FROM OPERATIONS,PLASTICNET CASH FLOW-OPERATING ACTIVS,PLASTICAMORTIZATION-INTANGIBLE ASSETS,#ERROR,PLASTICCOMMON DIVIDENDS (CASH),PLASTICCASH DIVIDENDS PAIDTOTAL,PLASTICNET PROCEEDS FROM SALE/ISSUE C,PLASTICNET CASH FLOWFINANCING,PLASTICINCREASE/DECREASE IN CASH/SHOR,PLASTICNET SALES OR REVENUES,#ERROR,"PLASTICSELLING, GENERAL & ADMINISTRAT",PLASTICDEPRECIATION/DEPLETION/AMORT,PLASTICAMORTIZATION OF INTANGIBLES,PLASTICAMORTIZATION OF DEFERRED CHARG,PLASTICOPERATING INCOME,PLASTICINTEREST EXPENSE ON DEBT,#ERROR,#ERROR,PLASTICSALARIES & BENEFITS EXPENSES,PLASTICEXTRAORDINARY CREDITPRETAX,PLASTICEXTRAORDINARY CHARGEPRETAX,PLASTICPRETAX INCOME,PLASTICINCOME TAXES,#ERROR,PLASTICNET INC BEFORE EXTRA/PFD DIVS,PLASTICPREFERRED DIVIDEND REQUIREMENT,PLASTICDIVIDENDS PROVIDED/PAID-COMMON,PLASTICEARNINGS BEF INTEREST & TAXES,PLASTICEBIT & DEPRECIATION,PLASTICNET INCOMEBASIC,#ERROR,PLASTICEMPLOYEES,PLASTICFY1 EPS MEAN EST,PLASTICFY2 EPS MEAN EST
47.29,492503.8,3.06,14,737.9,4.1,6.366,29.874,16.038,1.757,5.963,2.356,0.189,1.2,0.93,1.631,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2693,492503.8,,62.1,61.9,62.6,61.2,,62.1,1755.1,1755.1,259236,4177.8,62.1,62.1,62.1,61.9,62.6,61.2,4177.8,62.05,38.08,437957600,31765230,37238800,10.69,320445400,1000,,,NA,NA,13.83,1.54,1,62.1,62.1,7930818,1000000,8982.88,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,4.04
46.68,486159.2,3.1,13.8,728.4,4.1,6.366,29.538,15.857,1.737,6.041,2.356,0.189,1.2,0.93,1.61,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,486159.2,,61.4,61.3,62.3,60.8,,62,1732.49,1732.49,220994,3604,62,61.3,61.4,61.3,62.3,60.8,3604,61.32,38.08,437957600,31765230,37238800,10.69,320445400,1000,,,NA,NA,13.65,1.52,1,61.3,61.3,7930818,1000000,8884.39,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,4.04
47.14,490917.6,3.07,14,735.5,4.1,6.366,29.79,15.992,1.752,5.983,2.356,0.189,1.2,0.93,1.625,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,490917.6,,61.9,61.7,62.4,61.3,,61.9,1749.45,1749.45,213817,3456.9,61.9,61.9,61.9,61.7,62.4,61.3,3456.9,61.85,38.08,437957600,31765230,37238800,10.69,320445400,1000,,,NA,NA,13.79,1.54,1,61.9,61.9,7930818,1000000,8859.07,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,4.04
47.14,490917.6,3.07,14,735.5,4.1,6.366,29.79,15.992,1.752,5.983,2.356,0.189,1.2,0.93,1.625,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,490917.6,,62,61.9,62.7,61.5,,61.5,1749.45,1749.45,490165,7900.4,61.5,61.9,62,61.9,62.7,61.5,7900.4,62.04,38.08,437957600,31765230,37238800,10.69,320445400,1000,,,NA,NA,13.79,1.54,1,61.9,61.9,7930818,1000000,8963.24,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,4.04
47.9,498848.4,3.02,14.2,747.4,4.383,6.471,30.996,16.415,1.767,5.4,2.365,0.193,1.17,0.91,1.631,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,498848.4,,63,62.9,63.4,62,,62,1777.71,1777.71,307563,4885.7,62,62.9,63,62.9,63.4,62,4885.7,62.95,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.01,1.56,1,62.9,62.9,7930818,1000000,9078.87,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
48.36,503606.9,2.99,14.3,754.5,4.383,6.471,31.256,16.552,1.782,5.349,2.365,0.193,1.17,0.91,1.647,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,503606.9,,63.6,63.5,63.9,63,,63,1794.67,1794.67,337837,5304.5,63,63.5,63.6,63.5,63.9,63,5304.5,63.69,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.14,1.58,1,63.5,63.5,7930818,1000000,9091.53,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
48.81,508365.4,2.96,14.5,761.6,4.383,6.471,31.515,16.689,1.796,5.299,2.365,0.193,1.17,0.91,1.663,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,508365.4,,64.1,64,64.6,63.7,,64,1811.62,1811.62,318149,4953.6,64,64.1,64.1,64,64.6,63.7,4953.6,64.23,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.28,1.59,1,64.1,64.1,7930818,1000000,9122.33,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
48.28,502813.8,3,14.3,753.3,4.383,6.471,31.212,16.529,1.779,5.358,2.365,0.193,1.17,0.91,1.644,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2695,502813.8,,63.9,63.4,64.3,63.4,,64.1,1791.84,1791.84,475042,7468,64.1,63.4,63.9,63.4,64.3,63.4,7468,63.61,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.12,1.57,1,63.4,63.4,7930818,1000000,9116.24,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
48.81,508365.4,2.96,14.5,761.6,4.383,6.471,31.515,16.689,1.796,5.299,2.365,0.193,1.17,0.91,1.663,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2695,508365.4,,64.1,64,64.4,63.4,,63.4,1811.62,1811.62,247178,3862.7,63.4,64.1,64.1,64,64.4,63.4,3862.7,63.99,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.28,1.59,1,64.1,64.1,7930818,1000000,9122.39,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
49.12,511537.8,2.95,14.6,766.4,4.383,6.471,31.687,16.78,1.806,5.266,2.365,0.193,1.17,0.91,1.673,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2695,511537.8,,64.5,64.4,64.6,64.3,,64.5,1822.93,1822.93,157830,2449.2,64.5,64.5,64.5,64.4,64.6,64.3,2449.2,64.44,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.37,1.6,1,64.5,64.5,7930818,1000000,9165.31,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
49.35,513917,2.93,14.6,770,4.383,6.471,31.817,16.849,1.814,5.242,2.365,0.193,1.17,0.91,1.681,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2696,513917,,64.8,64.6,64.8,64,,64.2,1831.41,1831.41,235849,3654,64.2,64.8,64.8,64.6,64.8,64,3654,64.54,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.43,1.61,1,64.8,64.8,7930818,1000000,9187.15,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
48.05,500434.7,3.01,14.2,749.8,4.383,6.471,31.083,16.46,1.772,5.383,2.365,0.193,1.17,0.91,1.637,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2695,500434.7,,63.2,63.1,64,62.9,,63.4,1783.36,1783.36,324782,5122.7,63.4,63.1,63.2,63.1,64,62.9,5122.7,63.4,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.06,1.57,1,63.1,63.1,7930818,1000000,9117.71,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
47.82,498055.4,3.03,14.2,746.2,4.383,6.471,30.953,16.392,1.764,5.409,2.365,0.193,1.17,0.91,1.629,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,498055.4,,62.9,62.8,63.4,62.2,,62.5,1774.88,1774.88,390000,6225.3,62.5,62.8,62.9,62.8,63.4,62.2,6225.3,62.65,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,13.99,1.56,1,62.8,62.8,7930818,1000000,9034.79,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
48.97,509951.6,2.95,14.5,764,4.383,6.471,31.601,16.735,1.801,5.283,2.365,0.193,1.17,0.91,1.668,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,509951.6,,64.3,64.2,64.3,62.4,,63.5,1817.28,1817.28,281105,4423.4,63.5,64.3,64.3,64.2,64.3,62.4,4423.4,63.55,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.32,1.6,1,64.3,64.3,7930818,1000000,9175.26,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
49.8,518675.4,2.91,14.8,777.1,4.383,6.471,32.076,16.986,1.828,5.194,2.365,0.193,1.17,0.91,1.696,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,518675.4,,65.4,65.2,65.4,64.6,,64.8,1848.37,1848.37,544867,8361.9,64.8,65.4,65.4,65.2,65.4,64.6,8361.9,65.16,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.57,1.62,1,65.4,65.4,7930818,1000000,9225.11,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
50.18,522640.9,2.88,14.9,783,4.383,6.471,32.292,17.1,1.841,5.154,2.365,0.193,1.17,0.91,1.709,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,522640.9,,65.9,65.6,65.9,65,,65.4,1862.5,1862.5,248952,3796.4,65.4,65.9,65.9,65.6,65.9,65,3796.4,65.58,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.68,1.64,1,65.9,65.9,7930818,1000000,9206.57,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
49.65,517089.3,2.91,14.7,774.7,4.383,6.471,31.989,16.94,1.824,5.21,2.365,0.193,1.17,0.91,1.691,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,517089.3,,65.2,65,65.9,64.5,,65.9,1842.71,1842.71,182997,2821.9,65.9,65.2,65.2,65,65.9,64.5,2821.9,64.85,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.52,1.62,1,65.2,65.2,7930818,1000000,9187.29,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
49.04,510744.6,2.95,14.5,765.2,4.383,6.471,31.644,16.758,1.804,5.274,2.365,0.193,1.17,0.91,1.67,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,510744.6,,64.4,64.3,65,64,,64.2,1820.1,1820.1,161843,2513.8,64.2,64.4,64.4,64.3,65,64,2513.8,64.38,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.35,1.6,1,64.4,64.4,7930818,1000000,9128.9,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
48.28,502813.8,3,14.3,753.3,4.383,6.471,31.212,16.529,1.779,5.358,2.365,0.193,1.17,0.91,1.644,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,502813.8,,63.4,63.2,65,63,,64,1791.84,1791.84,357583,5632.1,64,63.4,63.4,63.2,65,63,5632.1,63.49,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,14.12,1.57,1,63.4,63.4,7930818,1000000,9032.16,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
47.6,495676.1,3.04,14.1,742.6,4.383,6.471,30.824,16.323,1.757,5.435,2.365,0.193,1.17,0.91,1.621,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,495676.1,,62.6,62.5,64,62.5,,62.9,1766.4,1766.4,341137,5413.3,62.9,62.5,62.6,62.5,64,62.5,5413.3,63.02,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,13.92,1.55,1,62.5,62.5,7930818,1000000,9013.07,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
47.21,491710.8,3.06,14,736.7,4.383,6.471,30.608,16.209,1.745,5.478,2.365,0.193,1.17,0.91,1.608,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,491710.8,,62.2,62,62.9,62,,62.5,1752.27,1752.27,270686,4338.9,62.5,62,62.2,62,62.9,62,4338.9,62.39,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,13.81,1.54,1,62,62,7930818,1000000,9027.33,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
45.77,476642.2,3.16,13.6,714.1,4.383,6.471,29.788,15.774,1.698,5.652,2.365,0.193,1.17,0.91,1.559,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,476642.2,,60.2,60.1,61.4,60.1,,61.4,1698.57,1698.57,526158,8703.3,61.4,60.1,60.2,60.1,61.4,60.1,8703.3,60.46,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,13.39,1.49,1,60.1,60.1,7930818,1000000,8985.63,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
46.22,481400.6,3.13,13.7,721.2,4.383,6.471,30.047,15.912,1.713,5.596,2.365,0.193,1.17,0.91,1.574,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,481400.6,,60.8,60.7,61.5,60.1,,60.7,1715.53,1715.53,424055,6941,60.7,60.7,60.8,60.7,61.5,60.1,6941,61.09,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,13.52,1.51,1,60.7,60.7,7930818,1000000,8950.91,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
45.08,469504.4,3.21,13.4,703.4,4.383,6.471,29.399,15.569,1.676,5.738,2.365,0.193,1.17,0.91,1.535,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,469504.4,,59.5,59.2,61.2,59.2,,60.7,1673.14,1673.14,677552,11319.3,60.7,59.2,59.5,59.2,61.2,59.2,11319.3,59.86,38.55,424271600,31384860,36819570,10.63,322272300,1000,,,NA,NA,13.19,1.47,1,59.2,59.2,7930818,1000000,8828.36,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.18,3.99
45.69,475849.1,3.17,13.5,712.9,4.3,6.326,32.484,14.915,1.714,5.15,2.179,0.195,1.22,0.94,1.552,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,475849.1,,60,59.9,60.5,59.2,,60.5,1695.75,1695.75,350024,5863.2,60.5,60,60,59.9,60.5,59.2,5863.2,59.7,38.67,410306600,30111810,35346340,9.46,318772000,1000,,,NA,NA,13.37,1.49,1,60,60,7930818,1000000,8878.63,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,3.84
45.77,476642.2,3.16,13.6,714.1,4.3,6.326,32.532,14.936,1.717,5.141,2.179,0.195,1.22,0.94,1.554,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,476642.2,,60.2,60.1,60.9,60.1,,60.7,1698.57,1698.57,441710,7322.4,60.7,60.1,60.2,60.1,60.9,60.1,7322.4,60.32,38.67,410306600,30111810,35346340,9.46,318772000,1000,,,NA,NA,13.39,1.49,1,60.1,60.1,7930818,1000000,8999.52,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,3.84
46.91,488538.4,3.08,13.9,731.9,4.3,6.326,33.239,15.261,1.754,5.016,2.179,0.195,1.22,0.94,1.593,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,488538.4,,61.6,61.5,61.7,60.1,,60.1,1740.97,1740.97,316809,5171.4,60.1,61.6,61.6,61.5,61.7,60.1,5171.4,61.26,38.67,410306600,30111810,35346340,9.46,318772000,1000,,,NA,NA,13.72,1.53,1,61.6,61.6,7930818,1000000,9095,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,3.84
47.52,494883,3.04,14.1,741.4,4.3,6.326,33.616,15.434,1.774,4.952,2.179,0.195,1.22,0.94,1.614,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,494883,,62.5,62.4,62.6,61.6,,61.6,1763.58,1763.58,364359,5851.6,61.6,62.4,62.5,62.4,62.6,61.6,5851.6,62.27,38.67,410306600,30111810,35346340,9.46,318772000,1000,,,NA,NA,13.9,1.55,1,62.4,62.4,7930818,1000000,9097.71,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,3.84
49.27,513123.9,2.94,14.6,768.8,4.3,6.326,34.7,15.932,1.831,4.776,2.179,0.195,1.22,0.94,1.673,1,NA,NA,NA,1.9,NA,NA,NA,NA,4.43,,0.2694,513123.9,,64.7,64.6,64.9,62.2,,62.6,1828.58,1828.58,739718,11571.1,62.6,64.7,64.7,64.6,64.9,62.2,11571.1,63.93,38.67,410306600,30111810,35346340,9.46,318772000,1000,,,NA,NA,14.41,1.61,1,64.7,64.7,7930818,1000000,9186.18,68,,139535,47379663,211691231,47379663,77475383,80984600,,39782107,71668097,140023134,93583660,133365767,-464536,,79308216,0,427731242,35603391,20332582,1949764,,15069990,15069990,0,-45143699,12085343,325473146,,16977779,17276107,1949764,0,10991188,2342079,,,29426720,NA,120666,34516098,1699345,,31785279,0,18240890,36663768,53939875,31785279,,NA,4.13,3.84
